1.000000000000000056e-01	1.123556186668861756e+03
1.990000000000000102e-01	8.261278593346941079e+02
2.980000000000000426e-01	8.928957892555496301e+02
3.970000000000000195e-01	9.368623554998308691e+02
4.959999999999999964e-01	9.558139893632126132e+02
5.949999999999999734e-01	9.654551045694541926e+02
6.940000000000000613e-01	9.749256764159604245e+02
7.929999999999999272e-01	9.809368156325552945e+02
8.920000000000000151e-01	9.878559313960730606e+02
9.910000000000001030e-01	9.923133279866641487e+02
1.090000000000000080e+00	9.956961583988497750e+02
1.189000000000000057e+00	9.975053343719442864e+02
1.288000000000000256e+00	9.979811734514682939e+02
1.387000000000000233e+00	9.972127359500129842e+02
1.485999999999999988e+00	9.949815770957869745e+02
1.585000000000000187e+00	9.913454637153847671e+02
1.684000000000000163e+00	9.855620345433234206e+02
1.783000000000000140e+00	9.768726278700169132e+02
1.882000000000000339e+00	9.636046985304111558e+02
1.981000000000000094e+00	9.427935030261398879e+02
2.080000000000000071e+00	8.826514062658968669e+02
2.179000000000000270e+00	6.575457490355656773e+02
2.278000000000000025e+00	6.961277683477713936e+02
2.377000000000000224e+00	7.203436292461653920e+02
2.476000000000000423e+00	7.242140665373700585e+02
2.575000000000000178e+00	7.165924494083122909e+02
2.674000000000000377e+00	6.734857224299145173e+02
2.773000000000000131e+00	6.822132142517035618e+02
2.871999999999999886e+00	6.752835893435481012e+02
2.971000000000000529e+00	6.606729269331724481e+02
3.070000000000000284e+00	6.325207642718198713e+02
3.169000000000000483e+00	6.226848319492146402e+02
3.268000000000000238e+00	6.029599581467543885e+02
3.366999999999999993e+00	5.783670316850600557e+02
3.466000000000000192e+00	5.627464001501183475e+02
3.564999999999999947e+00	5.447696234843490402e+02
3.664000000000000590e+00	5.257994230230910944e+02
3.763000000000000345e+00	5.061347230773068873e+02
3.862000000000000099e+00	4.862596115402454870e+02
3.961000000000000298e+00	4.664424152879983581e+02
4.059999999999999609e+00	4.468173193967529642e+02
4.158999999999999808e+00	4.276517410188612303e+02
4.258000000000000007e+00	4.089548155547158217e+02
4.356999999999999318e+00	3.909075113629430689e+02
4.455999999999999517e+00	3.735484404132362215e+02
4.554999999999999716e+00	3.567934287882817443e+02
4.653999999999999915e+00	3.406959034354148343e+02
4.753000000000000114e+00	3.251659344492002788e+02
4.852000000000000313e+00	3.100854272934402047e+02
4.950999999999999623e+00	2.954318743849814837e+02
5.049999999999999822e+00	2.811283285358393300e+02
5.149000000000000021e+00	2.670097456273687158e+02
5.248000000000000220e+00	2.531447263257802263e+02
5.347000000000000419e+00	2.394536150357319286e+02
5.445999999999999730e+00	2.260329522687835038e+02
5.544999999999999929e+00	2.129320673121089271e+02
5.643999999999999240e+00	2.001373130261295614e+02
5.743000000000000327e+00	1.875626303665068519e+02
5.842000000000000526e+00	1.750934045874172114e+02
5.940999999999999837e+00	1.626147628843503128e+02
6.040000000000000036e+00	1.503515485550012443e+02
6.138999999999999346e+00	1.383710917995218210e+02
6.238000000000000433e+00	1.268642915239487934e+02
6.336999999999999744e+00	1.160355136771013775e+02
6.435999999999999943e+00	1.057201146639769718e+02
6.534999999999999254e+00	9.592820257293486463e+01
6.633999999999999453e+00	8.656809548682522859e+01
6.733000000000000540e+00	7.764536268471783842e+01
6.831999999999999851e+00	6.922547597957085941e+01
6.931000000000000050e+00	6.133867053734977759e+01
7.029999999999999361e+00	5.393875060818493239e+01
7.128999999999999559e+00	4.689462453752636861e+01
7.228000000000000647e+00	4.026161397282356802e+01
7.326999999999999957e+00	3.424446416551232630e+01
7.426000000000000156e+00	2.887173151170366481e+01
7.524999999999999467e+00	2.415048014963226564e+01
7.623999999999999666e+00	2.005887465070524200e+01
7.723000000000000753e+00	1.648862413778947555e+01
7.822000000000000064e+00	1.346502570074393113e+01
7.921000000000000263e+00	1.100555604148433630e+01
8.019999999999999574e+00	8.979340111957894166e+00
8.118999999999999773e+00	7.419035049723152753e+00
8.217999999999999972e+00	6.323244642242888069e+00
8.317000000000000171e+00	5.369897059168854625e+00
8.416000000000000369e+00	4.411428058465367563e+00
8.514999999999998792e+00	3.633437954339819864e+00
8.613999999999998991e+00	3.081930287335338914e+00
8.713000000000000966e+00	2.634786226260443787e+00
8.811999999999999389e+00	2.342767751036370694e+00
8.910999999999999588e+00	2.247328843686493993e+00
9.009999999999999787e+00	2.134232028900636013e+00
9.108999999999999986e+00	1.881350882462356822e+00
9.208000000000000185e+00	1.620996396313839405e+00
9.307000000000000384e+00	1.431829121345299827e+00
9.406000000000000583e+00	1.261625061884707799e+00
9.504999999999999005e+00	1.105106910553943056e+00
9.604000000000000981e+00	1.008378340244278748e+00
9.703000000000001180e+00	9.590564393878698857e-01
9.801999999999999602e+00	8.740472215908594578e-01
9.900999999999999801e+00	7.004370121911104308e-01
1.000000000000000000e+01	5.056751891519907227e-01
