0.1	0.0439956
0.2	0.26127288
0.3	0.00006534
0.4	0.00393129
0.5	0.03351942
0.6	0.10808325
0.7	0.22200354
0.8	0.34562682
0.9	0.4614093
1	0.55766601
1.1	0.64613637
1.2	0.71255448
1.3	0.76213665
1.4	0.80519571
1.5	0.84086046
1.6	0.87151581
1.7	0.88835175
1.8	0.90446895
1.9	0.90848736
2	0.90980505
2.1	0.90163755
2.2	0.88416999
2.3	0.87395517
2.4	0.84687174
2.5	0.82640943
2.6	0.79808454
2.7	0.76931316
2.8	0.73520568
2.9	0.70698969
3	0.66972411
3.1	0.70703325
3.2	0.94529556
3.3	0.95215626
3.4	0.95410557
3.5	0.95543415
3.6	0.96110784
3.7	0.95850513
3.8	0.96012774
3.9	0.95809131
4	0.96072669
4.1	0.95487876
4.2	0.95693697
4.3	0.95344128
4.4	0.95610933
4.5	0.94646079
4.6	0.93612618
4.7	0.93655089
4.8	0.93362148
4.9	0.92156625
5	0.91387791
5.1	0.9094239
5.2	0.8946135
5.3	0.88216623
5.4	0.88179597
5.5	0.86191083
5.6	0.84999717
5.7	0.83519766
5.8	0.83048229
5.9	0.81578079
6	0.80541351
6.1	0.78617088
6.2	0.78012693
6.3	0.76272471
6.4	0.74736981
6.5	0.73316925
6.6	0.71784702
6.7	0.70812225
6.8	0.69229908
6.9	0.67360095
7	0.66680559
7.1	0.65174472
7.2	0.63721746
7.3	0.62445438
7.4	0.60967665
7.5	0.59106564
7.6	0.58655718
7.7	0.56697696
7.8	0.55791648
7.9	0.5479848
8	0.52931934
8.1	0.52260021
8.2	0.50711463
8.3	0.49183596
8.4	0.48287349
8.5	0.47378034
8.6	0.46221516
8.7	0.45296955
8.8	0.44089254
8.9	0.43395561
9	0.42065892
9.1	0.41258943
9.2	0.40057776
9.3	0.39056985
9.4	0.38076885
9.5	0.3741804
9.6	0.36933435
9.7	0.35749692
9.8	0.35182323
9.9	0.33785136
