6.000000000000000000e+01	5.773005990398378628e+01	5.771000000000000085e+01	5.764980413897425393e+01	5.087776977357786024e+01
6.248679910215935962e+01	6.023005990398378628e+01	6.021000000000000085e+01	6.014980413897425393e+01	5.337776977357786024e+01
6.506753427569108794e+01	6.271768663672791888e+01	6.269679910215936047e+01	6.263411826648053449e+01	5.558252425261285623e+01
6.774574096252865729e+01	6.529928059011255925e+01	6.527753427569108169e+01	6.521227475736969836e+01	5.787057894621333531e+01
7.052508610592505534e+01	6.797837836467311945e+01	6.795574096252865104e+01	6.788780554601181905e+01	6.024507118786744542e+01
7.340937285461700412e+01	7.075864810371088254e+01	7.073508610592504908e+01	7.066437393994780791e+01	6.270925526750746570e+01
7.640254541287819734e+01	7.364389419874264320e+01	7.361937285461699787e+01	7.354577931974738192e+01	6.526650664691622694e+01
7.950869403823826076e+01	7.663806214085492741e+01	7.661254541287819109e+01	7.653596198465683642e+01	6.792032630975504048e+01
8.273206018828362573e+01	7.974524351973644798e+01	7.971869403823825451e+01	7.963900814581674581e+01	7.067434524839747212e+01
8.607704181753503292e+01	8.296968117180125546e+01	8.294206018828361948e+01	8.285915506847057088e+01	7.353232908950252522e+01
8.954819882490640737e+01	8.631577447839292461e+01	8.628704181753502667e+01	8.620079636416434710e+01	7.649818285996218492e+01
9.315025865168429675e+01	8.978808481456964330e+01	8.975819882490640111e+01	8.966848743344914396e+01	7.957595589450851037e+01
9.688812202931599415e+01	9.339134114840351231e+01	9.336025865168429050e+01	9.326695105903381489e+01	8.276984688585575611e+01
1.007668688755497044e+02	9.713044579007575408e+01	9.709812202931598790e+01	9.700108314868570858e+01	8.608420907777853870e+01
1.047917643366196359e+02	1.010104802893036151e+02	1.009768688755496981e+02	1.008759586264345387e+02	8.952355560097934983e+01
