1.000000000000000056e-01	9.539715051651000977e-01
1.990000000000000102e-01	9.024549722671508789e-01
2.980000000000000426e-01	9.029803276062011719e-01
3.970000000000000195e-01	9.032818078994750977e-01
4.959999999999999964e-01	9.050140380859375000e-01
5.949999999999999734e-01	9.034570455551147461e-01
6.940000000000000613e-01	9.053531885147094727e-01
7.929999999999999272e-01	9.048150777816772461e-01
8.920000000000000151e-01	9.069822430610656738e-01
9.910000000000001030e-01	9.083852171897888184e-01
1.090000000000000080e+00	9.093267917633056641e-01
1.189000000000000057e+00	9.091627597808837891e-01
1.288000000000000256e+00	9.085281491279602051e-01
1.387000000000000233e+00	9.073961973190307617e-01
1.485999999999999988e+00	9.055516123771667480e-01
1.585000000000000187e+00	9.029209613800048828e-01
1.684000000000000163e+00	8.986535072326660156e-01
1.783000000000000140e+00	8.906639814376831055e-01
1.882000000000000339e+00	7.723193764686584473e-01
1.981000000000000094e+00	7.725518941879272461e-01
2.080000000000000071e+00	7.396628260612487793e-01
2.179000000000000270e+00	6.114592552185058594e-01
2.278000000000000025e+00	6.525233387947082520e-01
2.377000000000000224e+00	6.790748834609985352e-01
2.476000000000000423e+00	6.913217306137084961e-01
2.575000000000000178e+00	6.963285803794860840e-01
2.674000000000000377e+00	6.807953119277954102e-01
2.773000000000000131e+00	6.970555782318115234e-01
2.871999999999999886e+00	7.050717473030090332e-01
2.971000000000000529e+00	7.092145085334777832e-01
3.070000000000000284e+00	7.044319510459899902e-01
3.169000000000000483e+00	7.103551030158996582e-01
3.268000000000000238e+00	7.114093899726867676e-01
3.366999999999999993e+00	7.091494202613830566e-01
3.466000000000000192e+00	7.118607163429260254e-01
3.564999999999999947e+00	7.133094072341918945e-01
3.664000000000000590e+00	7.140184044837951660e-01
3.763000000000000345e+00	7.141411900520324707e-01
3.862000000000000099e+00	7.138195037841796875e-01
3.961000000000000298e+00	7.130975723266601562e-01
4.059999999999999609e+00	7.119411826133728027e-01
4.158999999999999808e+00	7.104772925376892090e-01
4.258000000000000007e+00	7.086042761802673340e-01
4.356999999999999318e+00	7.063891887664794922e-01
4.455999999999999517e+00	7.038453221321105957e-01
4.554999999999999716e+00	7.009178400039672852e-01
4.653999999999999915e+00	6.976348161697387695e-01
4.753000000000000114e+00	6.939966082572937012e-01
4.852000000000000313e+00	6.899435520172119141e-01
4.950999999999999623e+00	6.855152249336242676e-01
5.049999999999999822e+00	6.806375980377197266e-01
5.149000000000000021e+00	6.752870678901672363e-01
5.248000000000000220e+00	6.694331765174865723e-01
5.347000000000000419e+00	6.630312204360961914e-01
5.445999999999999730e+00	6.560180187225341797e-01
5.544999999999999929e+00	6.483287811279296875e-01
5.643999999999999240e+00	6.398273706436157227e-01
5.743000000000000327e+00	6.303804516792297363e-01
5.842000000000000526e+00	6.198731064796447754e-01
5.940999999999999837e+00	6.081472635269165039e-01
6.040000000000000036e+00	5.954241752624511719e-01
6.138999999999999346e+00	5.824010968208312988e-01
6.238000000000000433e+00	5.707908272743225098e-01
6.336999999999999744e+00	5.619863271713256836e-01
6.435999999999999943e+00	5.539817810058593750e-01
6.534999999999999254e+00	5.438243746757507324e-01
6.633999999999999453e+00	5.301901698112487793e-01
6.733000000000000540e+00	5.130896568298339844e-01
6.831999999999999851e+00	4.929045736789703369e-01
6.931000000000000050e+00	4.697479009628295898e-01
7.029999999999999361e+00	4.432934820652008057e-01
7.128999999999999559e+00	4.131180346012115479e-01
7.228000000000000647e+00	3.785187602043151855e-01
7.326999999999999957e+00	3.385114967823028564e-01
7.426000000000000156e+00	2.924172282218933105e-01
7.524999999999999467e+00	2.402891516685485840e-01
7.623999999999999666e+00	1.839366555213928223e-01
7.723000000000000753e+00	1.279882639646530151e-01
7.822000000000000064e+00	7.886990159749984741e-02
7.921000000000000263e+00	4.248884692788124084e-02
8.019999999999999574e+00	2.101251296699047089e-02
8.118999999999999773e+00	1.187883596867322922e-02
8.217999999999999972e+00	1.120303850620985031e-02
8.317000000000000171e+00	1.732335612177848816e-02
8.416000000000000369e+00	3.096315078437328339e-02
8.514999999999998792e+00	5.282707512378692627e-02
8.613999999999998991e+00	8.120799809694290161e-02
8.713000000000000966e+00	1.119220405817031860e-01
8.811999999999999389e+00	1.400435715913772583e-01
8.910999999999999588e+00	1.617686450481414795e-01
9.009999999999999787e+00	1.747184395790100098e-01
9.108999999999999986e+00	1.780249029397964478e-01
9.208000000000000185e+00	1.720796674489974976e-01
9.307000000000000384e+00	1.579092442989349365e-01
9.406000000000000583e+00	1.373586654663085938e-01
9.504999999999999005e+00	1.124765649437904358e-01
9.604000000000000981e+00	8.586145192384719849e-02
9.703000000000001180e+00	6.033406034111976624e-02
9.801999999999999602e+00	3.839118406176567078e-02
9.900999999999999801e+00	2.165906503796577454e-02
1.000000000000000000e+01	1.054385863244533539e-02
