6.100000000000000000e+01	5.873039272620463436e+01	5.871000000000000085e+01	5.864880485492219719e+01	5.176435103366930690e+01
6.352457442422615941e+01	6.123039272620463436e+01	6.121000000000000085e+01	6.114880485492219719e+01	5.426435103366930690e+01
6.614450683136311682e+01	6.375580730887053704e+01	6.373457442422616026e+01	6.367085661874570235e+01	5.650260350219456029e+01
6.886338557240932801e+01	6.637661148987453430e+01	6.635450683136311056e+01	6.628817124653340898e+01	5.882541795319161793e+01
7.168493239488270774e+01	6.909639479551481145e+01	6.907338557240932175e+01	6.900433353012923021e+01	6.123597877361964947e+01
7.461300720606699599e+01	7.191888019057596182e+01	7.189493239488270149e+01	7.182306152800919108e+01	6.373758900473853828e+01
7.765161298290927050e+01	7.484792884286736125e+01	7.482300720606698974e+01	7.474821132418070135e+01	6.633367461197326520e+01
8.080490083020595193e+01	7.788754503442729060e+01	7.786161298290926425e+01	7.778378193363531068e+01	6.902778889031571907e+01
8.407717518832960479e+01	8.104188122102641501e+01	8.101490083020594568e+01	8.093392035599576673e+01	7.182361700735116017e+01
8.747289919130078317e+01	8.431524324121920699e+01	8.428717518832959854e+01	8.420292677861505126e+01	7.472498068572774343e+01
9.099670017548947953e+01	8.771209567574297239e+01	8.768289919130077692e+01	8.759525992993749810e+01	7.773584302656831824e+01
9.465337533863116448e+01	9.123706735754358021e+01	9.120670017548947328e+01	9.111554258341423917e+01	8.086031347495070065e+01
9.844789754815501226e+01	9.489495703210714339e+01	9.486337533863115823e+01	9.476856721166653585e+01	8.410265292814720794e+01
1.023854212970347533e+02	9.869073916708786953e+01	9.865789754815500601e+01	9.855930178990527679e+01	8.746727898681120905e+01
1.064712888044775241e+02	1.026295699094351193e+02	1.025954212970347470e+02	1.024928957468293191e+02	9.095877134871793146e+01
