5.300000000000000000e+01	5.072772969700094592e+01	5.071000000000000085e+01	5.065679975998636309e+01	4.467177275845247664e+01
5.522232060960705269e+01	5.322772969700094592e+01	5.321000000000000085e+01	5.315679975998636309e+01	4.717177275845247664e+01
5.752861575781162173e+01	5.545079017038418812e+01	5.543232060960705354e+01	5.537689932320513719e+01	4.914200460298982875e+01
5.992204947227085654e+01	5.775785305926060431e+01	5.773861575781162259e+01	5.768088961107039836e+01	5.118669810268288956e+01
6.240590388822883483e+01	6.015208343188282214e+01	6.013204947227085739e+01	6.007193150695108130e+01	5.330866040847591592e+01
6.498358352410514271e+01	6.263676450176078703e+01	6.261590388822883568e+01	6.255330388607954006e+01	5.551080364428353420e+01
6.765861969590861236e+01	6.521530190447344921e+01	6.519358352410513646e+01	6.512840788714866846e+01	5.779614872954661564e+01
7.043467507303793695e+01	6.789122811332825336e+01	6.786861969590860610e+01	6.780077132262881889e+01	6.016782932865251610e+01
7.331554837781702361e+01	7.066820699642805437e+01	7.064467507303793070e+01	7.057405323036738309e+01	6.262909592993081276e+01
7.630517923085749032e+01	7.355003851749138732e+01	7.352554837781701735e+01	7.345204856882124034e+01	6.518332005679664576e+01
7.940765314403519426e+01	7.654066358251543534e+01	7.651517923085748407e+01	7.643869305801682401e+01	6.783399861344207693e+01
8.262720666250976365e+01	7.964416903406579706e+01	7.961765314403518801e+01	7.953806816802841695e+01	7.058475836726711350e+01
8.596823265679603310e+01	8.286479279461801184e+01	8.283720666250975739e+01	8.275440625640828785e+01	7.343936056999277184e+01
8.943528576540911956e+01	8.620692915995560668e+01	8.617823265679602684e+01	8.609209585558285482e+01	7.640170571910137198e+01
9.303308798804158641e+01	8.967513424314155657e+01	8.964528576540911331e+01	8.955568711074384680e+01	7.947583846090121540e+01
9.676653442858301446e+01	9.327413156901550906e+01	9.324308798804158016e+01	9.314989736820072608e+01	8.266595263610538780e+01
1.006406991865507052e+02	9.700881781852105235e+01	9.697653442858300821e+01	9.687961691351480908e+01	8.597639646834188909e+01
